Date	Last Price
10/3/11	45.45
9/30/11	42.96
9/29/11	38.84
9/28/11	41.08
9/27/11	37.71
9/26/11	39.02
9/23/11	41.25
9/22/11	41.35
9/21/11	37.32
9/20/11	32.86
9/19/11	32.73
9/16/11	30.98
9/15/11	31.97
9/14/11	34.6
9/13/11	36.91
9/12/11	38.59
9/9/11	38.52
9/8/11	34.32
9/7/11	33.38
9/6/11	37
9/2/11	33.92
9/1/11	31.82
8/31/11	31.62
8/30/11	32.89
8/29/11	32.28
8/26/11	35.59
8/25/11	39.76
8/24/11	35.9
8/23/11	36.27
8/22/11	42.44
8/19/11	43.05
8/18/11	42.67
8/17/11	31.58
8/16/11	32.85
8/15/11	31.87
8/12/11	36.36
8/11/11	39
8/10/11	42.99
8/9/11	35.06
8/8/11	48
8/5/11	32
8/4/11	31.66
8/3/11	23.38
8/2/11	24.79
8/1/11	23.66
7/29/11	25.25
7/28/11	23.74
7/27/11	22.98
7/26/11	20.23
7/25/11	19.35
7/22/11	17.52
7/21/11	17.56
7/20/11	19.09
7/19/11	19.21
7/18/11	20.95
7/15/11	19.53
7/14/11	20.8
7/13/11	19.91
7/12/11	19.87
7/11/11	18.39
7/8/11	15.95
7/7/11	15.95
7/6/11	16.34
7/5/11	16.06
7/1/11	15.87
6/30/11	16.52
6/29/11	17.27
6/28/11	19.17
6/27/11	20.56
6/24/11	21.1
6/23/11	19.29
6/22/11	18.52
6/21/11	18.86
6/20/11	19.99
6/17/11	21.85
6/16/11	22.73
6/15/11	21.32
6/14/11	18.26
6/13/11	19.61
6/10/11	18.86
6/9/11	17.77
6/8/11	18.79
6/7/11	18.07
6/6/11	18.49
6/3/11	17.95
6/2/11	18.09
6/1/11	18.3
5/31/11	15.45
5/27/11	15.98
5/26/11	16.09
5/25/11	17.07
5/24/11	17.82
5/23/11	18.27
5/20/11	17.43
5/19/11	15.52
5/18/11	16.23
5/17/11	17.55
5/16/11	18.24
5/13/11	17.07
5/12/11	16.03
5/11/11	16.95
5/10/11	15.91
5/9/11	17.16
5/6/11	18.4
5/5/11	18.2
5/4/11	17.08
5/3/11	16.7
5/2/11	15.99
4/29/11	14.75
4/28/11	14.62
4/27/11	15.35
4/26/11	15.62
4/25/11	15.77
4/21/11	14.69
4/20/11	15.07
4/19/11	15.83
4/18/11	16.96
4/15/11	15.32
4/14/11	16.27
4/13/11	16.92
4/12/11	17.09
4/11/11	16.59
4/8/11	17.87
4/7/11	17.11
4/6/11	16.9
4/5/11	17.25
4/4/11	17.5
4/1/11	17.4
3/31/11	17.74
3/30/11	17.71
3/29/11	18.16
3/28/11	19.44
3/25/11	17.91
3/24/11	18
3/23/11	19.17
3/22/11	20.21
3/21/11	20.61
3/18/11	24.44
3/17/11	26.37
3/16/11	29.4
3/15/11	24.32
3/14/11	21.13
3/11/11	20.08
3/10/11	21.88
3/9/11	20.22
3/8/11	19.82
3/7/11	20.66
3/4/11	19.06
3/3/11	18.6
3/2/11	20.7
3/1/11	21.01
2/28/11	18.35
2/25/11	19.22
2/24/11	21.32
2/23/11	22.13
2/22/11	20.8
2/18/11	16.43
2/17/11	16.59
2/16/11	16.72
2/15/11	16.37
2/14/11	15.95
2/11/11	15.69
2/10/11	16.09
2/9/11	15.87
2/8/11	15.81
2/7/11	16.28
2/4/11	15.93
2/3/11	16.69
2/2/11	17.3
2/1/11	17.63
1/31/11	19.53
1/28/11	20.04
1/27/11	16.15
1/26/11	16.64
1/25/11	17.59
1/24/11	17.65
1/21/11	18.47
1/20/11	17.99
1/19/11	17.31
1/18/11	15.87
1/14/11	15.46
1/13/11	16.39
1/12/11	16.24
1/11/11	16.89
1/10/11	17.54
1/7/11	17.14
1/6/11	17.4
1/5/11	17.02
1/4/11	17.38
1/3/11	17.61
12/31/10	17.75
12/30/10	17.52
12/29/10	17.28
12/28/10	17.52
12/27/10	17.67
12/23/10	16.47
12/22/10	15.45
12/21/10	16.49
12/20/10	16.41
12/17/10	16.11
12/16/10	17.39
12/15/10	17.94
12/14/10	17.61
12/13/10	17.55
12/10/10	17.61
12/9/10	17.25
12/8/10	17.74
12/7/10	17.99
12/6/10	18.02
12/3/10	18.01
12/2/10	19.39
12/1/10	21.36
11/30/10	23.54
11/29/10	21.53
11/26/10	22.22
11/24/10	19.56
11/23/10	20.63
11/22/10	18.37
11/19/10	18.04
11/18/10	18.75
11/17/10	21.76
11/16/10	22.58
11/15/10	20.2
11/12/10	20.61
11/11/10	18.64
11/10/10	18.47
11/9/10	19.08
11/8/10	18.29
11/5/10	18.26
11/4/10	18.52
11/3/10	19.56
11/2/10	21.57
11/1/10	21.83
10/29/10	21.2
10/28/10	20.88
10/27/10	20.71
10/26/10	20.22
10/25/10	19.85
10/22/10	18.78
10/21/10	19.27
10/20/10	19.79
10/19/10	20.63
10/18/10	19.09
10/15/10	19.03
10/14/10	19.88
10/13/10	19.07
10/12/10	18.93
10/11/10	18.96
10/8/10	20.71
10/7/10	21.56
10/6/10	21.49
10/5/10	21.76
10/4/10	23.53
10/1/10	22.5
9/30/10	23.7
9/29/10	23.25
9/28/10	22.6
9/27/10	22.54
9/24/10	21.71
9/23/10	23.87
9/22/10	22.51
9/21/10	22.35
9/20/10	21.5
9/17/10	22.01
9/16/10	21.72
9/15/10	22.1
9/14/10	21.56
9/13/10	21.21
9/10/10	21.99
9/9/10	22.81
9/8/10	23.25
9/7/10	23.8
9/3/10	21.31
9/2/10	23.19
9/1/10	23.89
8/31/10	26.05
8/30/10	27.21
8/27/10	24.45
8/26/10	27.37
8/25/10	26.7
8/24/10	27.46
8/23/10	25.66
8/20/10	25.49
8/19/10	26.44
8/18/10	24.59
8/17/10	24.33
8/16/10	26.1
8/13/10	26.24
8/12/10	25.73
8/11/10	25.39
8/10/10	22.37
8/9/10	22.14
8/6/10	21.74
8/5/10	22.1
8/4/10	22.21
8/3/10	22.63
8/2/10	22.01
7/30/10	23.5
7/29/10	24.13
7/28/10	24.25
7/27/10	23.19
7/26/10	22.73
7/23/10	23.47
7/22/10	24.63
7/21/10	25.64
7/20/10	23.93
7/19/10	25.97
7/16/10	26.25
7/15/10	25.14
7/14/10	24.89
7/13/10	24.56
7/12/10	24.43
7/9/10	24.98
7/8/10	25.71
7/7/10	26.84
7/6/10	29.65
7/2/10	30.12
7/1/10	32.86
6/30/10	34.54
6/29/10	34.13
6/28/10	29
6/25/10	28.53
6/24/10	29.74
6/23/10	26.91
6/22/10	27.05
6/21/10	24.88
6/18/10	23.95
6/17/10	25.05
6/16/10	25.92
6/15/10	25.87
6/14/10	28.58
6/11/10	28.79
6/10/10	30.57
6/9/10	33.73
6/8/10	33.7
6/7/10	36.57
6/4/10	35.48
6/3/10	29.46
6/2/10	30.17
6/1/10	35.54
5/28/10	32.07
5/27/10	29.68
5/26/10	35.02
5/25/10	34.61
5/24/10	38.32
5/21/10	40.1
5/20/10	45.79
5/19/10	35.32
5/18/10	33.55
5/17/10	30.84
5/14/10	31.24
5/13/10	26.68
5/12/10	25.52
5/11/10	28.32
5/10/10	28.84
5/7/10	40.95
5/6/10	32.8
5/5/10	24.91
5/4/10	23.84
5/3/10	20.19
4/30/10	22.05
4/29/10	18.44
4/28/10	21.08
4/27/10	22.81
4/26/10	17.47
4/23/10	16.62
4/22/10	16.47
4/21/10	16.32
4/20/10	15.73
4/19/10	17.34
4/16/10	18.36
4/15/10	15.89
4/14/10	15.59
4/13/10	16.2
4/12/10	15.58
4/9/10	16.14
4/8/10	16.48
4/7/10	16.62
4/6/10	16.23
4/5/10	17.02
4/1/10	17.47
3/31/10	17.59
3/30/10	17.13
3/29/10	17.59
3/26/10	17.77
3/25/10	18.4
3/24/10	17.55
3/23/10	16.35
3/22/10	16.87
3/19/10	16.97
3/18/10	16.62
3/17/10	16.91
3/16/10	17.69
3/15/10	18
3/12/10	17.58
3/11/10	18.06
3/10/10	18.57
3/9/10	17.92
3/8/10	17.79
3/5/10	17.42
3/4/10	18.72
3/3/10	18.83
3/2/10	19.06
3/1/10	19.26
2/26/10	19.5
2/25/10	20.1
2/24/10	20.27
2/23/10	21.37
2/22/10	19.94
2/19/10	20.02
2/18/10	20.63
2/17/10	21.72
2/16/10	22.25
2/12/10	22.73
2/11/10	23.96
2/10/10	25.4
2/9/10	26
2/8/10	26.51
2/5/10	26.11
2/4/10	26.08
2/3/10	21.6
2/2/10	21.48
2/1/10	22.59
1/29/10	24.62
1/28/10	23.73
1/27/10	23.14
1/26/10	24.55
1/25/10	25.41
1/22/10	27.31
1/21/10	22.27
1/20/10	18.68
1/19/10	17.58
1/15/10	17.91
1/14/10	17.63
1/13/10	17.85
1/12/10	18.25
1/11/10	17.55
1/8/10	18.13
1/7/10	19.06
1/6/10	19.16
1/5/10	19.35
1/4/10	20.04
